index,Neighborhood,OccurMonth_Year,Animal Cruelty Offenses,Arson,Assault Offenses,Bribery,Burglary,Counterfeiting/Forgery,Drug/Narcotic Offenses,Embezzlement,Extortion/Blackmail,Fraud Offenses,Gambling Offenses,Homicide Offenses,Human Trafficking Offenses,Kidnapping/Abduction,Larceny Offenses,Motor Vehicle Theft,Pornography/Obscene Material,Prostitution Offenses,Robbery,Sex Offenses,Stolen Property Offenses,Vandalism,Weapon Law Violations,Total_Offenses
3301,Lents,2019-03,1.0,0.0,28.0,0.0,15.0,3.0,6.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,62.0,26.0,0.0,0.0,1.0,2.0,0.0,14.0,5.0,179.0
3302,Lents,2019-04,0.0,0.0,20.0,0.0,5.0,6.0,8.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,54.0,18.0,0.0,0.0,2.0,2.0,0.0,17.0,1.0,146.0
3303,Lents,2019-05,1.0,1.0,40.0,0.0,19.0,4.0,7.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,66.0,20.0,0.0,0.0,1.0,2.0,0.0,20.0,5.0,190.0
3304,Lents,2019-06,0.0,1.0,38.0,0.0,15.0,6.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,68.0,26.0,0.0,0.0,3.0,2.0,1.0,15.0,4.0,194.0
3305,Lents,2019-07,0.0,2.0,41.0,0.0,14.0,5.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,91.0,27.0,0.0,0.0,2.0,1.0,1.0,18.0,1.0,217.0
3306,Lents,2019-08,0.0,5.0,30.0,0.0,10.0,2.0,8.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,79.0,17.0,0.0,0.0,1.0,2.0,0.0,18.0,3.0,181.0
3307,Lents,2019-09,0.0,0.0,37.0,0.0,12.0,1.0,9.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,59.0,15.0,0.0,0.0,3.0,1.0,0.0,23.0,3.0,168.0
3308,Lents,2019-10,0.0,0.0,38.0,0.0,14.0,2.0,5.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,61.0,20.0,0.0,0.0,3.0,1.0,1.0,16.0,3.0,177.0
3309,Lents,2019-11,0.0,2.0,28.0,0.0,11.0,3.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,59.0,25.0,0.0,0.0,4.0,3.0,1.0,18.0,1.0,168.0
3310,Lents,2019-12,0.0,0.0,24.0,0.0,11.0,1.0,12.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,65.0,25.0,0.0,0.0,3.0,2.0,0.0,30.0,0.0,183.0
3311,Lents,2020-01,0.0,0.0,22.0,0.0,12.0,3.0,8.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,78.0,23.0,0.0,0.0,0.0,1.0,0.0,18.0,2.0,180.0
3312,Lents,2020-02,0.0,0.0,29.0,0.0,22.0,1.0,9.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,62.0,22.0,1.0,0.0,3.0,0.0,1.0,11.0,3.0,175.0
3313,Lents,2020-03,0.0,1.0,36.0,0.0,11.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,47.0,14.0,0.0,0.0,5.0,1.0,0.0,20.0,1.0,154.0
3314,Lents,2020-04,0.0,0.0,16.0,0.0,17.0,1.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,52.0,20.0,0.0,0.0,3.0,0.0,3.0,15.0,6.0,152.0
3315,Lents,2020-05,0.0,0.0,26.0,0.0,19.0,1.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,43.0,17.0,0.0,0.0,1.0,0.0,0.0,20.0,4.0,143.0
3316,Lents,2020-06,0.0,0.0,28.0,0.0,12.0,3.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,46.0,20.0,0.0,0.0,1.0,1.0,0.0,21.0,2.0,143.0
3317,Lents,2020-07,0.0,2.0,34.0,0.0,10.0,1.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,48.0,33.0,0.0,0.0,4.0,2.0,0.0,16.0,1.0,159.0
3318,Lents,2020-08,0.0,0.0,26.0,0.0,14.0,6.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,46.0,31.0,0.0,0.0,7.0,2.0,0.0,23.0,1.0,165.0
3319,Lents,2020-09,0.0,2.0,34.0,0.0,13.0,5.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,56.0,31.0,0.0,0.0,6.0,0.0,0.0,23.0,2.0,187.0
3320,Lents,2020-10,0.0,0.0,40.0,0.0,11.0,1.0,4.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,56.0,22.0,0.0,0.0,2.0,1.0,0.0,28.0,2.0,175.0
3321,Lents,2020-11,0.0,0.0,16.0,0.0,7.0,2.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,66.0,25.0,1.0,0.0,2.0,4.0,0.0,20.0,2.0,158.0
3322,Lents,2020-12,0.0,0.0,29.0,0.0,18.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,49.0,33.0,0.0,0.0,1.0,0.0,1.0,28.0,3.0,171.0
3323,Lents,2021-01,0.0,1.0,34.0,0.0,12.0,3.0,2.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,50.0,21.0,0.0,0.0,2.0,1.0,0.0,24.0,6.0,172.0
3324,Lents,2021-02,0.0,2.0,25.0,0.0,7.0,1.0,2.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,39.0,23.0,0.0,0.0,3.0,1.0,0.0,26.0,4.0,145.0
3325,Lents,2021-03,0.0,0.0,29.0,0.0,12.0,3.0,3.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,58.0,22.0,1.0,0.0,4.0,1.0,1.0,15.0,1.0,169.0
3326,Lents,2021-04,0.0,2.0,25.0,0.0,11.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,38.0,16.0,0.0,0.0,2.0,1.0,0.0,21.0,5.0,126.0
3327,Lents,2021-05,0.0,2.0,32.0,0.0,4.0,0.0,5.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,50.0,19.0,0.0,0.0,2.0,0.0,0.0,23.0,4.0,152.0
3328,Linnton,2015-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0
3329,Linnton,2015-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
3330,Linnton,2015-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
3331,Linnton,2015-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3332,Linnton,2015-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
3333,Linnton,2015-12,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
3334,Linnton,2016-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0
3335,Linnton,2016-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0
3336,Linnton,2016-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
3337,Linnton,2016-04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
3338,Linnton,2016-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,43.0
3339,Linnton,2016-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0
3340,Linnton,2016-07,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
3341,Linnton,2016-08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0
3342,Linnton,2016-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0
3343,Linnton,2016-10,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
3344,Linnton,2016-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
3345,Linnton,2016-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
3346,Linnton,2017-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
3347,Linnton,2017-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0
3348,Linnton,2017-03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
3349,Linnton,2017-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
3350,Linnton,2017-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0
3351,Linnton,2017-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0
3352,Linnton,2017-07,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
3353,Linnton,2017-08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
3354,Linnton,2017-09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0
3355,Linnton,2017-10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0
3356,Linnton,2017-11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0
3357,Linnton,2017-12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0
3358,Linnton,2018-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0
3359,Linnton,2018-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
3360,Linnton,2018-03,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0
3361,Linnton,2018-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
3362,Linnton,2018-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
3363,Linnton,2018-06,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
3364,Linnton,2018-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
3365,Linnton,2018-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
3366,Linnton,2018-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
3367,Linnton,2018-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3368,Linnton,2018-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3369,Linnton,2018-12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3370,Linnton,2019-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
3371,Linnton,2019-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3372,Linnton,2019-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
3373,Linnton,2019-04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
3374,Linnton,2019-05,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0
3375,Linnton,2019-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
3376,Linnton,2019-07,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
3377,Linnton,2019-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
3378,Linnton,2019-09,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
3379,Linnton,2019-10,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0
3380,Linnton,2019-11,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
3381,Linnton,2019-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0
3382,Linnton,2020-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
3383,Linnton,2020-02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0
3384,Linnton,2020-03,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,12.0
3385,Linnton,2020-04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,13.0
3386,Linnton,2020-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0
3387,Linnton,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
3388,Linnton,2020-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
3389,Linnton,2020-08,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0
3390,Linnton,2020-09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0
3391,Linnton,2020-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
3392,Linnton,2020-11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
3393,Linnton,2020-12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
3394,Linnton,2021-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0
3395,Linnton,2021-02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
3396,Linnton,2021-03,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
3397,Linnton,2021-04,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0
3398,Linnton,2021-05,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,23.0
3399,Lloyd,2015-07,0.0,0.0,19.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,80.0,4.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,131.0
3400,Lloyd,2015-08,0.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,54.0,3.0,0.0,1.0,4.0,0.0,0.0,5.0,1.0,87.0
3401,Lloyd,2015-09,0.0,0.0,9.0,0.0,4.0,2.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,64.0,5.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,106.0
3402,Lloyd,2015-10,0.0,0.0,3.0,0.0,6.0,2.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,108.0,7.0,0.0,0.0,3.0,0.0,0.0,16.0,0.0,168.0
3403,Lloyd,2015-11,0.0,0.0,11.0,0.0,2.0,4.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,77.0,8.0,0.0,0.0,5.0,0.0,0.0,11.0,1.0,129.0
3404,Lloyd,2015-12,0.0,0.0,11.0,0.0,1.0,2.0,3.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,69.0,10.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,119.0
3405,Lloyd,2016-01,0.0,0.0,12.0,0.0,2.0,1.0,5.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,70.0,4.0,0.0,0.0,7.0,0.0,0.0,7.0,2.0,124.0
3406,Lloyd,2016-02,0.0,0.0,8.0,0.0,0.0,4.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,49.0,4.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,84.0
3407,Lloyd,2016-03,0.0,1.0,11.0,0.0,3.0,1.0,4.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,72.0,2.0,0.0,12.0,1.0,0.0,0.0,5.0,1.0,131.0
3408,Lloyd,2016-04,0.0,0.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,71.0,1.0,0.0,0.0,3.0,1.0,1.0,8.0,1.0,112.0
3409,Lloyd,2016-05,0.0,0.0,11.0,0.0,3.0,2.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,59.0,6.0,0.0,0.0,7.0,3.0,0.0,2.0,0.0,108.0
3410,Lloyd,2016-06,0.0,0.0,19.0,0.0,1.0,2.0,4.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,66.0,5.0,0.0,13.0,7.0,0.0,0.0,6.0,2.0,140.0
3411,Lloyd,2016-07,0.0,0.0,19.0,0.0,3.0,2.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,68.0,5.0,0.0,0.0,2.0,0.0,0.0,9.0,1.0,118.0
3412,Lloyd,2016-08,0.0,0.0,12.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,71.0,5.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,112.0
3413,Lloyd,2016-09,0.0,0.0,11.0,0.0,3.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,74.0,2.0,0.0,0.0,5.0,1.0,0.0,8.0,1.0,114.0
3414,Lloyd,2016-10,0.0,0.0,19.0,0.0,2.0,3.0,4.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,94.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,144.0
3415,Lloyd,2016-11,0.0,1.0,10.0,0.0,2.0,1.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,85.0,8.0,0.0,0.0,8.0,1.0,0.0,17.0,0.0,143.0
3416,Lloyd,2016-12,0.0,0.0,9.0,0.0,2.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,74.0,13.0,0.0,11.0,5.0,0.0,0.0,4.0,1.0,133.0
3417,Lloyd,2017-01,0.0,0.0,6.0,0.0,1.0,2.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,68.0,12.0,0.0,0.0,4.0,0.0,0.0,15.0,0.0,118.0
3418,Lloyd,2017-02,0.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,76.0,13.0,0.0,0.0,5.0,1.0,0.0,14.0,0.0,121.0
3419,Lloyd,2017-03,0.0,0.0,23.0,0.0,3.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,92.0,8.0,0.0,0.0,3.0,1.0,0.0,10.0,0.0,148.0
3420,Lloyd,2017-04,0.0,1.0,16.0,0.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,79.0,8.0,0.0,0.0,6.0,3.0,0.0,6.0,1.0,133.0
3421,Lloyd,2017-05,0.0,0.0,15.0,0.0,3.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,53.0,6.0,0.0,0.0,3.0,1.0,0.0,6.0,1.0,96.0
3422,Lloyd,2017-06,0.0,1.0,18.0,0.0,2.0,0.0,5.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,51.0,8.0,0.0,8.0,5.0,3.0,0.0,6.0,0.0,116.0
3423,Lloyd,2017-07,0.0,3.0,9.0,0.0,3.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,48.0,7.0,0.0,0.0,5.0,0.0,0.0,7.0,1.0,87.0
3424,Lloyd,2017-08,0.0,1.0,14.0,0.0,3.0,3.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,63.0,8.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,111.0
3425,Lloyd,2017-09,0.0,0.0,14.0,0.0,2.0,1.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,64.0,8.0,0.0,0.0,4.0,1.0,0.0,6.0,0.0,113.0
3426,Lloyd,2017-10,0.0,0.0,23.0,0.0,2.0,1.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,63.0,10.0,0.0,0.0,7.0,2.0,0.0,12.0,1.0,134.0
