,index,Neighborhood,OccurMonth_Year,Matched_Names,Animal Cruelty Offenses,Arson,Assault Offenses,Bribery,Burglary,Counterfeiting/Forgery,Drug/Narcotic Offenses,Embezzlement,Extortion/Blackmail,Fraud Offenses,Gambling Offenses,Homicide Offenses,Human Trafficking Offenses,Kidnapping/Abduction,Larceny Offenses,Motor Vehicle Theft,Pornography/Obscene Material,Prostitution Offenses,Robbery,Sex Offenses,Stolen Property Offenses,Vandalism,Weapon Law Violations,Total_Offenses,Average Radiance Per Pixel Per month,avg_home_price,median_home_price,average_cost_per_foot,days_on_market,homes_sold_2017,condo_sales,distressed_property_sales,year_built,adj_popn,adj_popn_pe_sq_mi,median_age,median_household_income,home_ownership,married,divorced,widowed,seperated,never_married,popn_bachelors_degree_perc,popn_graduate_degree,median_monthly_housing_expenses,people_below_poverty,unemployed_perc,english_perc,perc_households_children,x,perc_diff_county_last_year,perc_diff_state_last_year,total_newcomers_perc,x.1,parks_perc,x.2,commute_by_public_transit,commute_by_bike_perc,commute_by_walking_perc,commute_biking_walking_perc,miles_bike_route_per_sqkm,walk_score
4849,4849,POWELLHURST-GILBERT,2020-11,POWELLHURST-GILBERT,1.0,0.0,34.0,0.0,8.0,2.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,52.0,44.0,0.0,0.0,4.0,3.0,0.0,24.0,7.0,196.0,21.21593265493582,273320,274900,180,35,394,15,7,1969,25292,7365,35,38122,50.2,41.6,11.3,5.3,3.5,38.1,11.1,3.9,947,28.0,10.9,60.1,41.7,82.9,2.4,1.5,5.4,131,6,21,12.2,0.9,2.1,3.0,4.36,52
4850,4850,POWELLHURST-GILBERT,2020-12,POWELLHURST-GILBERT,0.0,0.0,34.0,0.0,12.0,2.0,3.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,48.0,29.0,0.0,0.0,4.0,1.0,0.0,19.0,8.0,169.0,20.785771069686874,273320,274900,180,35,394,15,7,1969,25292,7365,35,38122,50.2,41.6,11.3,5.3,3.5,38.1,11.1,3.9,947,28.0,10.9,60.1,41.7,82.9,2.4,1.5,5.4,131,6,21,12.2,0.9,2.1,3.0,4.36,52
4851,4851,POWELLHURST-GILBERT,2021-01,POWELLHURST-GILBERT,0.0,4.0,47.0,0.0,11.0,0.0,3.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,33.0,26.0,1.0,0.0,4.0,1.0,0.0,22.0,8.0,174.0,19.45229291044756,273320,274900,180,35,394,15,7,1969,25292,7365,35,38122,50.2,41.6,11.3,5.3,3.5,38.1,11.1,3.9,947,28.0,10.9,60.1,41.7,82.9,2.4,1.5,5.4,131,6,21,12.2,0.9,2.1,3.0,4.36,52
4852,4852,POWELLHURST-GILBERT,2021-02,POWELLHURST-GILBERT,0.0,0.0,39.0,0.0,11.0,4.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,45.0,24.0,0.0,0.0,5.0,1.0,1.0,14.0,9.0,164.0,28.224373777504397,273320,274900,180,35,394,15,7,1969,25292,7365,35,38122,50.2,41.6,11.3,5.3,3.5,38.1,11.1,3.9,947,28.0,10.9,60.1,41.7,82.9,2.4,1.5,5.4,131,6,21,12.2,0.9,2.1,3.0,4.36,52
4853,4853,POWELLHURST-GILBERT,2021-03,POWELLHURST-GILBERT,0.0,4.0,52.0,0.0,16.0,3.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,42.0,16.0,0.0,0.0,4.0,1.0,0.0,24.0,4.0,180.0,19.643389149852016,273320,274900,180,35,394,15,7,1969,25292,7365,35,38122,50.2,41.6,11.3,5.3,3.5,38.1,11.1,3.9,947,28.0,10.9,60.1,41.7,82.9,2.4,1.5,5.4,131,6,21,12.2,0.9,2.1,3.0,4.36,52
4854,4854,POWELLHURST-GILBERT,2021-04,POWELLHURST-GILBERT,0.0,3.0,42.0,0.0,10.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,37.0,21.0,0.0,0.0,1.0,3.0,0.0,21.0,6.0,152.0,,273320,274900,180,35,394,15,7,1969,25292,7365,35,38122,50.2,41.6,11.3,5.3,3.5,38.1,11.1,3.9,947,28.0,10.9,60.1,41.7,82.9,2.4,1.5,5.4,131,6,21,12.2,0.9,2.1,3.0,4.36,52
4855,4855,POWELLHURST-GILBERT,2021-05,POWELLHURST-GILBERT,0.0,0.0,40.0,0.0,15.0,2.0,3.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,40.0,15.0,0.0,0.0,4.0,2.0,1.0,23.0,5.0,162.0,21.285205877829426,273320,274900,180,35,394,15,7,1969,25292,7365,35,38122,50.2,41.6,11.3,5.3,3.5,38.1,11.1,3.9,947,28.0,10.9,60.1,41.7,82.9,2.4,1.5,5.4,131,6,21,12.2,0.9,2.1,3.0,4.36,52
4856,4856,REED,2015-07,REED,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,26.9000360151784,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4857,4857,REED,2015-08,REED,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17.0,26.745659017260905,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4858,4858,REED,2015-09,REED,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,26.41680806192367,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4859,4859,REED,2015-10,REED,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.542701913902803,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4860,4860,REED,2015-11,REED,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,23.953204621648272,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4861,4861,REED,2015-12,REED,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,35.219916828487136,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4862,4862,REED,2016-01,REED,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,23.0,26.67751228253459,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4863,4863,REED,2016-02,REED,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,27.72051824889241,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4864,4864,REED,2016-03,REED,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,23.177061957742,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4865,4865,REED,2016-04,REED,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,29.55596672918994,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4866,4866,REED,2016-05,REED,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,28.50230652200263,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4867,4867,REED,2016-06,REED,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,15.0,25.475310278405534,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4868,4868,REED,2016-07,REED,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,25.785289126974316,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4869,4869,REED,2016-08,REED,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,30.24244302322485,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4870,4870,REED,2016-09,REED,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,26.759417320299786,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4871,4871,REED,2016-10,REED,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,23.92201978829515,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4872,4872,REED,2016-11,REED,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,28.0,22.137724014967432,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4873,4873,REED,2016-12,REED,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21.09666288043139,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4874,4874,REED,2017-01,REED,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,31.402162083552774,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4875,4875,REED,2017-02,REED,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,25.0,16.83824920983718,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4876,4876,REED,2017-03,REED,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,21.07033255461241,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4877,4877,REED,2017-04,REED,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,27.68024707348373,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4878,4878,REED,2017-05,REED,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,27.43234240301877,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4879,4879,REED,2017-06,REED,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,29.0,25.86643495268704,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4880,4880,REED,2017-07,REED,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,29.0,30.167015116312214,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4881,4881,REED,2017-08,REED,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17.0,23.830896235363326,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4882,4882,REED,2017-09,REED,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.0,24.82920291496545,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4883,4883,REED,2017-10,REED,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,34.08876194621753,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4884,4884,REED,2017-11,REED,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,19.01488746660636,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4885,4885,REED,2017-12,REED,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,32.61056392935411,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4886,4886,REED,2018-01,REED,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,13.0,29.05603887407548,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4887,4887,REED,2018-02,REED,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,45.98191773212019,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4888,4888,REED,2018-03,REED,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,28.717939139647807,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4889,4889,REED,2018-04,REED,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,26.817697289488283,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4890,4890,REED,2018-05,REED,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,24.0,29.01108169610568,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4891,4891,REED,2018-06,REED,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,27.321329825076827,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4892,4892,REED,2018-07,REED,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,12.0,26.356430388073438,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4893,4893,REED,2018-08,REED,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,23.50954498802716,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4894,4894,REED,2018-09,REED,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17.0,26.41852644084169,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4895,4895,REED,2018-10,REED,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.34712711338621,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4896,4896,REED,2018-11,REED,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.0,24.141116917510796,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4897,4897,REED,2018-12,REED,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,28.0,31.435630673159803,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4898,4898,REED,2019-01,REED,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,19.0,30.937651275696265,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4899,4899,REED,2019-02,REED,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,29.147023268520122,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4900,4900,REED,2019-03,REED,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,25.688468673960813,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4901,4901,REED,2019-04,REED,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,22.0,26.24506614094297,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
4902,4902,REED,2019-05,REED,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,30.806033603336605,533454,497000,253,24,40,0,0,1958,2793,6052,30,41774,36.6,23.7,8.0,5.0,1.1,61.9,27.4,17.7,1038,20.0,9.4,86.7,13.4,63.6,6.6,13.9,21.6,0,0,14,11.6,4.0,21.9,26.0,1.86,62
