index,Neighborhood,OccurMonth_Year,Animal Cruelty Offenses,Arson,Assault Offenses,Bribery,Burglary,Counterfeiting/Forgery,Drug/Narcotic Offenses,Embezzlement,Extortion/Blackmail,Fraud Offenses,Homicide Offenses,Human Trafficking Offenses,Kidnapping/Abduction,Larceny Offenses,Motor Vehicle Theft,Pornography/Obscene Material,Prostitution Offenses,Robbery,Sex Offenses,Stolen Property Offenses,Vandalism,Weapon Law Violations,Total_Offenses,avg_home_price,median_home_price,average_cost_per_foot,days_on_market,homes_sold_2017,condo_sales,distressed_property_sales,year_built,adj_popn,adj_popn_pe_sq_mi,median_age,median_household_income,home_ownership,married,divorced,widowed,seperated,never_married,popn_bachelors_degree_perc,popn_graduate_degree,median_monthly_housing_expenses,people_below_poverty,unemployed_perc,english_perc,perc_households_children,x,perc_diff_county_last_year,perc_diff_state_last_year,total_newcomers_perc,x.1,parks_perc,x.2,commute_by_public_transit,commute_by_bike_perc,commute_by_walking_perc,commute_biking_walking_perc,miles_bike_route_per_sqkm,walk_score,Matched_Names,Unnamed: 0,dates,Neighborhoods,Average Radiance Per Pixel Per month
2385,HILLSDALE,2019-11,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,557406.0,500000.0,239.0,49.0,153.0,14.0,1.0,1966.0,7642.0,4081.0,42.0,93654.0,66.4,53.5,11.9,3.6,0.6,30.3,37.4,34.9,1122.0,9.5,7.0,90.5,25.2,80.1,4.1,5.0,9.6,68.0,6.0,14,10.9,3.8,6.1,9.9,4.24,56.0,HILLSDALE,8590.0,2019-11-01,HILLSDALE,13.628387777821452
2386,HILLSDALE,2019-12,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,557406.0,500000.0,239.0,49.0,153.0,14.0,1.0,1966.0,7642.0,4081.0,42.0,93654.0,66.4,53.5,11.9,3.6,0.6,30.3,37.4,34.9,1122.0,9.5,7.0,90.5,25.2,80.1,4.1,5.0,9.6,68.0,6.0,14,10.9,3.8,6.1,9.9,4.24,56.0,HILLSDALE,8712.0,2019-12-01,HILLSDALE,13.7028156286431
2387,HILLSDALE,2020-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,557406.0,500000.0,239.0,49.0,153.0,14.0,1.0,1966.0,7642.0,4081.0,42.0,93654.0,66.4,53.5,11.9,3.6,0.6,30.3,37.4,34.9,1122.0,9.5,7.0,90.5,25.2,80.1,4.1,5.0,9.6,68.0,6.0,14,10.9,3.8,6.1,9.9,4.24,56.0,HILLSDALE,8834.0,2020-01-01,HILLSDALE,9.07769446127041
2388,HILLSDALE,2020-02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,557406.0,500000.0,239.0,49.0,153.0,14.0,1.0,1966.0,7642.0,4081.0,42.0,93654.0,66.4,53.5,11.9,3.6,0.6,30.3,37.4,34.9,1122.0,9.5,7.0,90.5,25.2,80.1,4.1,5.0,9.6,68.0,6.0,14,10.9,3.8,6.1,9.9,4.24,56.0,HILLSDALE,8956.0,2020-02-01,HILLSDALE,14.167929724077228
2389,HILLSDALE,2020-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,557406.0,500000.0,239.0,49.0,153.0,14.0,1.0,1966.0,7642.0,4081.0,42.0,93654.0,66.4,53.5,11.9,3.6,0.6,30.3,37.4,34.9,1122.0,9.5,7.0,90.5,25.2,80.1,4.1,5.0,9.6,68.0,6.0,14,10.9,3.8,6.1,9.9,4.24,56.0,HILLSDALE,9078.0,2020-03-01,HILLSDALE,13.497273083335248
2390,HILLSDALE,2020-04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,557406.0,500000.0,239.0,49.0,153.0,14.0,1.0,1966.0,7642.0,4081.0,42.0,93654.0,66.4,53.5,11.9,3.6,0.6,30.3,37.4,34.9,1122.0,9.5,7.0,90.5,25.2,80.1,4.1,5.0,9.6,68.0,6.0,14,10.9,3.8,6.1,9.9,4.24,56.0,HILLSDALE,9200.0,2020-04-01,HILLSDALE,12.008960095441056
2391,HILLSDALE,2020-05,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,557406.0,500000.0,239.0,49.0,153.0,14.0,1.0,1966.0,7642.0,4081.0,42.0,93654.0,66.4,53.5,11.9,3.6,0.6,30.3,37.4,34.9,1122.0,9.5,7.0,90.5,25.2,80.1,4.1,5.0,9.6,68.0,6.0,14,10.9,3.8,6.1,9.9,4.24,56.0,HILLSDALE,9322.0,2020-05-01,HILLSDALE,10.502301216931864
2392,HILLSDALE,2020-06,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,557406.0,500000.0,239.0,49.0,153.0,14.0,1.0,1966.0,7642.0,4081.0,42.0,93654.0,66.4,53.5,11.9,3.6,0.6,30.3,37.4,34.9,1122.0,9.5,7.0,90.5,25.2,80.1,4.1,5.0,9.6,68.0,6.0,14,10.9,3.8,6.1,9.9,4.24,56.0,HILLSDALE,9444.0,2020-06-01,HILLSDALE,12.226662915615783
2393,HILLSDALE,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,14.0,557406.0,500000.0,239.0,49.0,153.0,14.0,1.0,1966.0,7642.0,4081.0,42.0,93654.0,66.4,53.5,11.9,3.6,0.6,30.3,37.4,34.9,1122.0,9.5,7.0,90.5,25.2,80.1,4.1,5.0,9.6,68.0,6.0,14,10.9,3.8,6.1,9.9,4.24,56.0,HILLSDALE,9566.0,2020-07-01,HILLSDALE,12.656147217871505
2394,HILLSDALE,2020-08,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,14.0,557406.0,500000.0,239.0,49.0,153.0,14.0,1.0,1966.0,7642.0,4081.0,42.0,93654.0,66.4,53.5,11.9,3.6,0.6,30.3,37.4,34.9,1122.0,9.5,7.0,90.5,25.2,80.1,4.1,5.0,9.6,68.0,6.0,14,10.9,3.8,6.1,9.9,4.24,56.0,HILLSDALE,9688.0,2020-08-01,HILLSDALE,12.842219553644252
2395,HILLSDALE,2020-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,557406.0,500000.0,239.0,49.0,153.0,14.0,1.0,1966.0,7642.0,4081.0,42.0,93654.0,66.4,53.5,11.9,3.6,0.6,30.3,37.4,34.9,1122.0,9.5,7.0,90.5,25.2,80.1,4.1,5.0,9.6,68.0,6.0,14,10.9,3.8,6.1,9.9,4.24,56.0,HILLSDALE,9810.0,2020-09-01,HILLSDALE,9.301285224205476
2396,HILLSDALE,2020-10,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,14.0,557406.0,500000.0,239.0,49.0,153.0,14.0,1.0,1966.0,7642.0,4081.0,42.0,93654.0,66.4,53.5,11.9,3.6,0.6,30.3,37.4,34.9,1122.0,9.5,7.0,90.5,25.2,80.1,4.1,5.0,9.6,68.0,6.0,14,10.9,3.8,6.1,9.9,4.24,56.0,HILLSDALE,9932.0,2020-10-01,HILLSDALE,12.814060007907628
2397,HILLSDALE,2020-11,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,557406.0,500000.0,239.0,49.0,153.0,14.0,1.0,1966.0,7642.0,4081.0,42.0,93654.0,66.4,53.5,11.9,3.6,0.6,30.3,37.4,34.9,1122.0,9.5,7.0,90.5,25.2,80.1,4.1,5.0,9.6,68.0,6.0,14,10.9,3.8,6.1,9.9,4.24,56.0,HILLSDALE,10054.0,2020-11-01,HILLSDALE,11.034830929528765
2398,HILLSDALE,2020-12,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,557406.0,500000.0,239.0,49.0,153.0,14.0,1.0,1966.0,7642.0,4081.0,42.0,93654.0,66.4,53.5,11.9,3.6,0.6,30.3,37.4,34.9,1122.0,9.5,7.0,90.5,25.2,80.1,4.1,5.0,9.6,68.0,6.0,14,10.9,3.8,6.1,9.9,4.24,56.0,HILLSDALE,10176.0,2020-12-01,HILLSDALE,10.371023141208871
2399,HILLSDALE,2021-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,557406.0,500000.0,239.0,49.0,153.0,14.0,1.0,1966.0,7642.0,4081.0,42.0,93654.0,66.4,53.5,11.9,3.6,0.6,30.3,37.4,34.9,1122.0,9.5,7.0,90.5,25.2,80.1,4.1,5.0,9.6,68.0,6.0,14,10.9,3.8,6.1,9.9,4.24,56.0,HILLSDALE,10298.0,2021-01-01,HILLSDALE,13.596710751129246
2400,HILLSDALE,2021-02,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,557406.0,500000.0,239.0,49.0,153.0,14.0,1.0,1966.0,7642.0,4081.0,42.0,93654.0,66.4,53.5,11.9,3.6,0.6,30.3,37.4,34.9,1122.0,9.5,7.0,90.5,25.2,80.1,4.1,5.0,9.6,68.0,6.0,14,10.9,3.8,6.1,9.9,4.24,56.0,HILLSDALE,10420.0,2021-02-01,HILLSDALE,16.68498582917915
2401,HILLSDALE,2021-03,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,557406.0,500000.0,239.0,49.0,153.0,14.0,1.0,1966.0,7642.0,4081.0,42.0,93654.0,66.4,53.5,11.9,3.6,0.6,30.3,37.4,34.9,1122.0,9.5,7.0,90.5,25.2,80.1,4.1,5.0,9.6,68.0,6.0,14,10.9,3.8,6.1,9.9,4.24,56.0,HILLSDALE,10542.0,2021-03-01,HILLSDALE,14.230918865327505
2402,HILLSDALE,2021-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,557406.0,500000.0,239.0,49.0,153.0,14.0,1.0,1966.0,7642.0,4081.0,42.0,93654.0,66.4,53.5,11.9,3.6,0.6,30.3,37.4,34.9,1122.0,9.5,7.0,90.5,25.2,80.1,4.1,5.0,9.6,68.0,6.0,14,10.9,3.8,6.1,9.9,4.24,56.0,HILLSDALE,,,,
2403,HILLSDALE,2021-05,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,18.0,557406.0,500000.0,239.0,49.0,153.0,14.0,1.0,1966.0,7642.0,4081.0,42.0,93654.0,66.4,53.5,11.9,3.6,0.6,30.3,37.4,34.9,1122.0,9.5,7.0,90.5,25.2,80.1,4.1,5.0,9.6,68.0,6.0,14,10.9,3.8,6.1,9.9,4.24,56.0,HILLSDALE,,,,
2404,HILLSIDE,2015-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,2247.0,2015-07-01,HILLSIDE,9.402777392456962
2405,HILLSIDE,2015-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,2369.0,2015-08-01,HILLSIDE,10.452350549850598
2406,HILLSIDE,2015-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,2491.0,2015-09-01,HILLSIDE,9.971046937954382
2407,HILLSIDE,2015-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,2613.0,2015-10-01,HILLSIDE,8.67892422211552
2408,HILLSIDE,2015-11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,2735.0,2015-11-01,HILLSIDE,10.715403961117156
2409,HILLSIDE,2015-12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,2857.0,2015-12-01,HILLSIDE,12.52680394042853
2410,HILLSIDE,2016-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,2979.0,2016-01-01,HILLSIDE,14.194769475807922
2411,HILLSIDE,2016-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,3101.0,2016-02-01,HILLSIDE,11.022714222877475
2412,HILLSIDE,2016-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,3223.0,2016-03-01,HILLSIDE,9.774394391270295
2413,HILLSIDE,2016-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,3345.0,2016-04-01,HILLSIDE,11.34412681101904
2414,HILLSIDE,2016-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,3467.0,2016-05-01,HILLSIDE,9.798218540661695
2415,HILLSIDE,2016-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,3589.0,2016-06-01,HILLSIDE,8.451522035000586
2416,HILLSIDE,2016-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,3833.0,2016-08-01,HILLSIDE,8.512376826004626
2417,HILLSIDE,2016-09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,3955.0,2016-09-01,HILLSIDE,8.719721232869023
2418,HILLSIDE,2016-10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,4077.0,2016-10-01,HILLSIDE,9.835123289098092
2419,HILLSIDE,2016-11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,4199.0,2016-11-01,HILLSIDE,10.574906646781118
2420,HILLSIDE,2016-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,4321.0,2016-12-01,HILLSIDE,12.492785726789904
2421,HILLSIDE,2017-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,4443.0,2017-01-01,HILLSIDE,13.618250465902149
2422,HILLSIDE,2017-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,4565.0,2017-02-01,HILLSIDE,14.146469582442284
2423,HILLSIDE,2017-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,4809.0,2017-04-01,HILLSIDE,13.359101890457056
2424,HILLSIDE,2017-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,5175.0,2017-07-01,HILLSIDE,7.69471785638256
2425,HILLSIDE,2017-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,5297.0,2017-08-01,HILLSIDE,9.87410144555611
2426,HILLSIDE,2017-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,5663.0,2017-11-01,HILLSIDE,12.605213352793898
2427,HILLSIDE,2017-12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,5785.0,2017-12-01,HILLSIDE,15.223362978879244
2428,HILLSIDE,2018-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,834785.0,715000.0,364.0,41.0,67.0,54.0,1.0,1976.0,1293.0,1860.0,48.0,117896.0,77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,1248.0,4.2,3.0,84.5,24.2,86.4,3.1,3.5,8.1,127.0,29.0,14,5.5,2.9,7.1,10.0,1.44,47.0,HILLSIDE,5907.0,2018-01-01,HILLSIDE,10.866930582981515
